2025-07-02 20:32:01.674 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.674 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.674 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.693 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.693 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.693 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.693 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.693 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.698 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.698 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.698 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.698 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.698 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.707 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:01.714 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.177 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.177 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.177 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.197 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.197 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.197 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.197 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.197 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.202 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.202 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.202 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.202 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.202 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.210 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:08.220 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.305 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.305 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.305 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.325 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.325 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.325 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.325 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.325 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
2025-07-02 20:32:16.329 | WARNING  | chatchat.server.utils:get_default_embedding:193 - default embedding model bge-m3 is not found in available embeddings, using bge-large-zh-v1.5 instead
